အၚ်လှာ,"[อังลา]น.หนอง,บึง,ห้วย.",
အဇ္ၛတ်,"[ออดชฺอด]ว.ถึงที่สุด,ในที่สุด,ที่สุด.",
အဇ္ၛာသယ,[ออดแชฺ-าซะยะ]น.อัธยาศัย.,
အဇ္ဇေ,"[ออดเจฺ]น.ความเที่ยงธรรม,ความซื่อตรง.",
အဇ္ၛတ္တိကာ,"[ออดชฺอดตอย.กา]ว.ถึงที่สุด,ในที่สุด,ที่สุด.",
အဏ္ဍဇ,[ออนดะแจฺ.]น.สัตว์ที่เกิดจากไข่.,
အတ်,[ออด]ว.แปด.,
အတ္တဘဴ,[ออดตะแพฺ-า]น.อัตภาพ.,
အတ္ထ,[ออดทะ] 1.ว.แปด.  2.น.เนื้อหา.,
အတ္ထမ,[ออดทะมะ]ว.ที่แปด.,
အတ်သတဵု,[ออดซะตอ]น.ม้าอัศดร.,
အဒ္ညာ,"[ออดแญฺ-า]น.ความรู้,ความเข้าใจ.",
အဒ္ဓာန်,"[ออดทฺาน]ว.กาลนาน,กาลยาวไกล,เนิ่นนาน.",
အန္တရဘတ်,[ออนตะระพฺอด]ว.ระหว่างเวลาอาหาร.,
အန္တရာဲ,[ออนตะราย] 1.น.อันตราย.  2.ว.อันตราย.,
အန္ဓ,"[ออนแทฺ.]ว.มืด,เขลา,โง่.",
အပ်,"[ออบ] 1.ว.เหมาะ,สม,พอดี.  2.ก.มอบ.",
အပ်ကဵု,"[ออบกอ] 1.ว.เหมาะกับ,สมกับ,พอดีกับ.  2.ก.มอบให้.",
အပ်ဒပ်,"[ออบตฺอบ]ว.เหมาะสม,เข้ากันได้,พอดีกัน.",
အပ္ပမေယျ,"[ออบปะเมยยะ]ว.ไม่มีที่เปรียบ,ประเมินไม่ได้.",
အပ်ပြာပ်,"[ออบปฺราบ]ว.เหมาะ,พอสม,พอดีกัน,เข้ากันได้.",
အဗျာကြိုတ်,"[ออบแปฺฺย-ากฺรอด]ว.อัพยากฤต,ชี้แจงไม่ได้,ที่สุด.",
အမ္မရိုတ်,[อออเริฺด]ว.อมฤต.,
အမြိုတ်,"[ออมเริฺด]ว.อมฤต,อมตะ.",
အမြောဲ,"[ออมรฺาย]น.กลิ่น,รสชาติ.",
အမြံက်,"[ออมรฺอก]น.จุดด่างดำ,ดอกดวง.",
အမၠော်,[ออมโลฺก]น.ปืนใหญ่.,
အသ္မာပိုတ်,[ออดซะมาปอด]น.อาศรม.,
အာ,[อา]ก.ไป.,
အာကာရ,"[อาการะ]น.อาการ,ท่าทาง.",
အာဃာတ,"[อาแคฺ-าตะ]น.ความอาฆาต,ความริษยา.",
အာဇနိယ,"[อาแจฺ.นิฺแยฺ.]น.ผู้เก่งกล้า,วีรบุรุษ.",
အာဇနဲ,"[อาแจฺ.นฺัว]น.ผู้เก่งกล้า,วีรบุรุษ.",
အာတ်,[อาด]ก.ขอ.,
အာနာ,"[อาแนฺ-า]น.คำสั่ง,คำบัญชา.",
အာပတ်,[อาปอด]น.อาบัติ.,
အာမ္မဝှ်,"[อามมะวอ.ฮ]น.วันอามวสี,วันพระแรม14หรือ15ค่ำ.",
အာဲ,[อาย]น.มรดก.,
အာဲကၟာဲ,[อายกะมาย]น.มรดก.,
အရှာံ,"[อาซาม]น.บริเวณ,เขต.",
အာရီု,"[อาเริฺม]น.อารมณ์,ความรู้สึก.",
အာလိၚ်္ဂ,[อาเลิฺญแกฺ.]น.ชื่อกลองมอญชนิดหนึ่ง.,
အာဝဇ္ဇန်,"[อาวฺอดจฺอน]น.ความคิดคำนึง,ความรำพึง.",
အာသန,"[อาซะนะ]น.ที่นั่ง,อาสนะ.",
အာသဘ,"[อาซะแพฺ.]ว.องอาจ,เก่งกาจ.",
အိက်,"[เอิจ]น.ขี้,อุจจาระ.",
အိက်,[เอิจ] 1.น.อุจจาระ.  2.ก.ขับถ่าย.,
အိက်ဂၟိဟ်,[เอิจแกฺ.มิฺฮ]น.ขี้ไคล.,
အိက်ၚာ်,[เอิจงฺาจ]น.ตะไคร่น้ำ.,
အိက်ထောံ,[เอิจโท.]ก.ถ่ายอุจจาระ.,
အိက်ပသဲ,[เอิจปะซัว]น.ขี้เหล็ก.,
အိက်ရုယ်,[เอิจรฺุย]น.ขี้แมลงวัน.,
အိက်ရုဲ,[เอิจรฺุย]น.ขี้แมลงวัน.,
အိက်သၞိၚ်,[เอิจซะเนิญ]น.ขี้สนิม.,
အိက်သြန်,[เอิจซอน]น.ดอกเบี้ย.,
အိက်ကြုတ်,[เอิจกฺรุด]น.ขี้ครั่ง.,
အိက်က္ၜံၚ်,[เอิจกะบอง]น.ขี้ไต้.,
အိစ္ဆာ,"[อิดชา]ก.อิจฉา,ริษยา.",
အိန်,[อิน]น.พระอินทร์.,
အိန်ခေၚ်,"[อินเคียง]น.เกียรติยศ,เกียรติศักดิ์,ศักดิ์ศรี.",
အိန်ဂၠဴ,"[อินแกฺฺล-า]ว.สะดวกสบาย,สุขสบาย,เป็นสุข.",
အိန္တနဳလာ,[อินตะนีฺแลฺ-า]น.นิลสีคราม.,
အိန္တက္ခဳ,[อินตักคี]น.เสาหลักเมือง.,
အိန်ထံၚ်,[อินทอง]น.ครอบครัว.,
အိန္နစက်,"[อินนะจัก]น.แกนกลาง,จุดศูนย์กลาง,เช่น แกนกลางพระเจดีย์.",
အိန်နသဳ,[อินแนฺ.ซอย]น.ดินประสิว.,
အိန်ရှဳ,"[อินรอย]น.กิริยามารยาท,สมบัติผู้ดี,การวางตัว.",
အိနြဳယပိုတ်,[อินรอยแยฺ.ปอด]น.อิริยาบถ.,
အိန်သဂီု,"[อินซะเกิฺม]ว.น่ารัก,มีเสน่ห์,อ่อนโยน,น่าคบ.",
အိန်သွဵု,"[อินซะวอ]น.ผู้เป็นใหญ่,ผู้มีอำนาจ.",
အိသ္သရ,"[อิดซะระ]น.ผู้เป็นใหญ่,ความอิสระ.",
အိသ္သာ,"[อิดซา]ก.อิจฉา,ริษยา.",
အိဟ်အး,"[อิฮอะฮ]ไว.คำบอกอาการ,เสียงแสดงอาการอ้ำอึ้งไม่แน่ใจ.",
အဳဇၞော်,"[อีแจฺ.โนฺก]น.ยาย,ย่า.",
အု,"[อุ]ว.อบอ้าว,ระอุ.",
အုဇြုၚ်,"[อุเซิง]ว.อบอ้าว,ระอุ.",
အုဏ္ဏလုမ်,[อุนนะลุม]น.อุณาโลม.,
အုတ်,[อุด] 1.น.อูฐ.  2.ว.บูด.,
အုန်,[อุน]น.อ้น.,
အုပ်,"[อุบ] 1.คลุม,อบ.เช่น အုပ်ပလက် อบเหงื่อ.  2.ลน.เล่ม.  3.ก.ดูแล,ครอบครอง.",
အုပါဲ,[อุปาย]น.อุบาย.,
အုမ်,"[อุม]น.คุ้ม,กลุ่มครัวเรือน,หมู่,หย่อมหมู่บ้าน.",
အုဲဗဂုဲ,"[อุยแปฺ.กฺุย]ก.เก็บรักษาไว้,เก็บอนุรักษ์.",
အုသဳ,ดู ဥသဳ,
အူမတ်,[อูมฺอด]ว.บ้า.,
အေၚ်,"[ออญ]ก.อด เช่น  အေၚ်စန อดอาหาร,ชวด,พลาด(จากสิ่งใดสิ่งหนึ่ง).",
အေၚ်,[เอียง]ว. (เหม็น)ฉุน เช่น อย่างกลิ่นปัสสาวะ.,
အေၚ်ဒုၚ်,[ออญเติฺง]ว.อดทน.,
အေၚ်သ္ၚောမ်,"[ออญซะโงม]ก.เพียรพยายาม,อดทน.",
အေၚ်သတေဟ်,"[ออญซะเต.ฮ]ว.สันโดษ,พอใจในสิ่งที่ตนมี.",
အေၚ်အောတ်,[ออญโอด]ก.อดอยาก.,
အေန်,"[เอน]ก.ทำท่า,ตั้งท่า,จดจ้อง.",
အေန်ကဆေအ်,"[เอนกะเช.ฮ]ก.เดินลากส้น,ขยับเท้า(ใช้ในการรำ).",
အေန်ခၠ,"[เอนคฺละ]ก.ตั้งท่า,จดจ้อง,ป้อ.",
အေန်ဂွာံ,"[เอนกฺฺวาม]ก.จดจ้อง,ตั้งท่า,ป้อ.",
အေန်ဇြၚ်,"[เอนแซฺง]ก.ตั้งท่ารำดาบ,ตั้งดาบ.",
အေန်ဇါ,[เอนแจฺ-า]ก.ท้าทาย.,
အေန်ဒွန်,"[เอนตฺฺวอน]ก.ตั้งท่าป้องกัน,เตรียมพร้อมในการต่อสู้.",
အေဲ,[เอีย]ว.เหี่ยว.,
အဲ,"[อัว]ส.ฉัน,ผม,กู,ข้า.",
အဲဍိက်,"[อัวเดิจ]ส.ข้าพเจ้า,ดิฉัน,กระผม.",
အဲပရဲ,"[อัวปะรัว]ก.เคารพ,นับถือ.",
အောန်,[โอน]ว.น้อย.,
အောန်သတိုတ်,"[โอนซะตอด]ว.น้อยที่สุด,เล็กน้อย.",
အောပ်,"[โอบ]ก.แอบ,ซ่อนตัว.",
အောပ်ဗ္ဒ,"[โอบแปฺ.แตฺ.]ก.แอบซ่อน,กำบัง.",
အောပ်ဗ္ဒန်,"[โอบแปฺ.ตฺอน]ก.แอบซ่อน,กำบัง.",
အောပ်မာ,"[โอบแมฺ-า] 1.ก.หมอบ.  2.ว.อ่อนน้อม,ถ่อมตัว.",
အောဝ်,[เอา]น.เหยือก(น้ำ).,
အောဟ်,[โอ.ฮ]น.ฟืน.,
အဴ,"[อาว]ไว.คำขานรับและสิ้นสุดประโยค เช่น ขอรับ,ครับ,คะ.",
အံက်,"[ออก] 1.ส.คำยกย่องแสดงความเคารพ เช่น พ่อ,คุณพ่อ.เช่น အံက်ရာဟူလှ พ่อราหุล.  2.ก.เกี่ยง.",
အံၚ်,"[ออง] 1.ก.กลั้น. 2.ก.ประสบชัยชนะ,มีชัย.",
အံၚ်ရှေၚ်,[อองเรียง]น.ไม้สาละ.,
အံၚ်သေဝ်,[อองเซ]น.แม่สื่อแม่ชัก.,
အံၚ်မှုဲ,[อองมุย]น.พัดจามร.,
အိုက်,[อิาก] 1.น.อกสัตว์.  2.ก.แอ่น(อก).,
အိုက်အာဲ,"[อิากอาย]ว.ดีใจจนลืมตัว,เริงร่า,ตื่นเต้น.",
အိုက်အိုက်,"[อิากอิาก]ว.ดีใจจนลืมตัว,เริงร่า,ตื่นเต้น.",
အိုၚ်ဒိုၚ်,[อิากตฺิาง]น.ต้นไม้ชนิดหนึ่ง.,
အိုတ်,"[ออด]ว.หมด,สิ้น.",
အိုတ်ကၠေံ,"[ออดเกฺล.]ว.หมดทุกอย่าง,ทั้งสิ้น,ทุกสิ่ง.",
